customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6963-VHVEG,Female,0,No,Yes,16,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),119.37,1909.92,Yes
8066-MOTEO,Male,0,No,No,45,No,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),75.61,3402.45,No
7610-HZTQW,Female,0,No,No,71,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),104.75,7437.25,No
7445-GNVDE,Male,1,Yes,No,52,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,89.78,4668.56,No
5154-QPYBK,Female,0,No,No,69,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),75.99,5243.31,No
4276-HZTQW,Female,0,Yes,No,57,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.88,4667.16,No
5647-VHVEG,Female,0,Yes,No,43,No,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,35.97,1546.71,No
5784-VHVEG,Female,1,Yes,Yes,55,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.02,4016.1,Yes
1104-HZTQW,Male,0,No,Yes,47,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,87.99,4135.53,No
9143-VHVEG,Male,1,No,Yes,71,No,No,DSL,Yes,No,Yes,Yes,No,No internet service,One year,No,Credit card (automatic),70.78,5025.38,No
1891-VHVEG,Female,0,No,No,65,No,No phone service,No,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.35,5547.75,No
3836-QPYBK,Male,0,No,No,44,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),75.32,3314.08,No
3431-QPYBK,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.6,159.6,No
9428-HZTQW,Male,0,Yes,Yes,57,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),34.17,1947.69,No
7801-VHVEG,Female,0,No,Yes,14,Yes,Yes,No,Yes,No,No,No internet service,No,Yes,One year,Yes,Mailed check,115.84,1621.76,No
4858-VHVEG,Female,0,Yes,No,12,No,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,91.08,1092.96,Yes
7100-HZTQW,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,56.35,2141.3,No
7783-QPYBK,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,65.01,1625.25,No
7889-HZTQW,Female,0,No,Yes,15,No,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,Two year,Yes,Mailed check,80.86,1212.9,Yes
8453-GNVDE,Male,0,No,No,45,No,No phone service,DSL,No,No,No internet service,No,No,No internet service,Two year,Yes,Electronic check,66.7,3001.5,No
6031-GNVDE,Male,0,Yes,No,42,No,No phone service,DSL,No,Yes,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,104.42,4385.64,No
1616-MOTEO,Male,1,No,Yes,35,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,102.13,3574.55,No
6423-MOTEO,Female,0,Yes,Yes,39,No,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,113.58,4429.62,No
1128-QPYBK,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,58.54,2575.76,No
2911-MOTEO,Female,0,No,No,71,No,No phone service,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,42.2,2996.2,No
8542-VHVEG,Male,0,Yes,Yes,6,No,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,No,Electronic check,25.33,151.98,No
6329-HZTQW,Male,0,Yes,No,36,Yes,No phone service,No,No internet service,No,No,Yes,No,Yes,One year,No,Electronic check,92.54,3331.44,Yes
2525-VHVEG,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,Yes,Two year,No,Electronic check,98.1,2256.3,No
7978-HZTQW,Female,1,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),79.37,2142.99,No
8892-MOTEO,Female,0,No,No,8,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,113.73,909.84,No
5442-MOTEO,Female,1,Yes,No,24,No,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),110.55,2653.2,No
1564-GNVDE,Female,0,Yes,Yes,7,No,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),30.33,212.31,No
6793-HZTQW,Male,0,Yes,No,25,No,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),73.8,1845.0,No
2783-VHVEG,Male,0,No,Yes,0,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),105.73,105.73,No
1167-HZTQW,Male,0,Yes,No,16,No,No phone service,DSL,No,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),114.15,1826.4,No
2014-VHVEG,Female,0,No,Yes,2,No,No,No,No internet service,No internet service,No,No,No internet service,No internet service,One year,No,Electronic check,51.42,102.84,No
1929-HZTQW,Female,0,No,Yes,32,No,No,DSL,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Electronic check,63.37,2027.84,No
4934-MOTEO,Male,0,No,Yes,8,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.63,381.04,Yes
4717-MOTEO,Male,0,No,No,39,No,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),50.3,1961.7,Yes
2065-QPYBK,Male,0,No,Yes,2,Yes,No phone service,No,Yes,Yes,No,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),35.58,71.16,No
9880-VHVEG,Female,0,Yes,Yes,11,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,88.43,972.73,Yes
3199-GNVDE,Male,0,No,No,14,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,96.95,1357.3,No
3341-QPYBK,Male,0,No,No,24,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,105.6,2534.4,No
1763-GNVDE,Female,1,No,Yes,27,Yes,No,No,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),113.54,3065.58,No
5646-GNVDE,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,106.59,2238.39,No
8466-VHVEG,Male,1,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),112.71,2705.04,Yes
4124-VHVEG,Male,0,No,Yes,5,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,98.46,492.3,No
7035-MOTEO,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,72.57,3773.64,No
9088-QPYBK,Male,0,No,No,2,No,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),84.86,169.72,No
9644-HZTQW,Female,0,No,No,52,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Mailed check,69.84,3631.68,Yes
3341-GNVDE,Male,0,Yes,No,22,No,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,99.96,2199.12,No
9058-GNVDE,Male,0,No,No,55,No,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Two year,Yes,Bank transfer (automatic),104.68,5757.4,Yes
3831-MOTEO,Female,0,No,Yes,66,No,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,One year,Yes,Credit card (automatic),88.95,5870.7,Yes
1822-MOTEO,Male,0,No,No,38,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),85.17,3236.46,No
4495-MOTEO,Female,0,No,No,39,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,52.58,2050.62,No
5948-VHVEG,Female,1,Yes,Yes,51,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),109.35,5576.85,No
9334-QPYBK,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),98.91,2670.57,No
4174-VHVEG,Male,0,No,No,64,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.83,6453.12,Yes
4732-HZTQW,Male,0,Yes,Yes,22,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,100.05,2201.1,Yes
5738-MOTEO,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),108.08,7781.76,No
8222-VHVEG,Male,0,Yes,Yes,45,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,Yes,One year,Yes,Mailed check,26.1,1174.5,No
3256-QPYBK,Male,0,Yes,No,38,No,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,88.35,3357.3,Yes
2161-GNVDE,Female,0,Yes,No,70,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),101.72,7120.4,No
6930-MOTEO,Female,0,No,No,30,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),56.76,1702.8,No
5307-HZTQW,Male,0,No,No,46,Yes,No,No,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.44,2826.24,No
1333-GNVDE,Female,0,No,Yes,33,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,116.51,3844.83,No
1849-QPYBK,Male,1,No,Yes,57,No,Yes,No,Yes,No internet service,No,Yes,No,No internet service,Two year,No,Credit card (automatic),114.71,6538.47,No
4176-HZTQW,Female,0,No,Yes,42,No,Yes,DSL,Yes,Yes,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),73.61,3091.62,Yes
2255-GNVDE,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),51.6,3715.2,Yes
6203-GNVDE,Female,1,No,No,67,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,42.15,2824.05,No
3180-MOTEO,Female,0,Yes,No,33,No,No phone service,Fiber optic,No,No,No,Yes,No internet service,No,One year,No,Mailed check,58.27,1922.91,No
1929-MOTEO,Male,0,Yes,No,57,Yes,Yes,No,No internet service,No,No,No,No internet service,Yes,Two year,No,Electronic check,56.58,3225.06,No
2478-VHVEG,Male,0,Yes,Yes,26,No,Yes,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.56,1704.56,No
7742-HZTQW,Female,1,No,Yes,7,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,95.31,667.17,Yes
3589-QPYBK,Female,0,Yes,Yes,68,No,Yes,No,No,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,93.99,6391.32,No
8515-MOTEO,Female,0,No,Yes,52,No,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),46.4,2412.8,No
9184-GNVDE,Male,0,Yes,Yes,11,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),47.38,521.18,No
1604-VHVEG,Female,1,Yes,Yes,36,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,105.85,3810.6,No
7450-QPYBK,Female,0,No,Yes,55,No,No,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),87.76,4826.8,Yes
1507-GNVDE,Male,0,Yes,No,21,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),38.24,803.04,No
5240-QPYBK,Male,0,Yes,Yes,27,No,No phone service,No,Yes,No internet service,No,No,Yes,No internet service,One year,No,Credit card (automatic),41.88,1130.76,No
4975-VHVEG,Female,0,Yes,No,2,No,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Mailed check,104.19,208.38,No
5943-VHVEG,Female,0,Yes,Yes,5,No,Yes,No,Yes,No internet service,Yes,No,Yes,No,One year,No,Mailed check,99.91,499.55,No
3286-HZTQW,Female,0,Yes,No,36,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.79,1072.44,Yes
2877-GNVDE,Male,0,No,No,12,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),49.09,589.08,No
6640-MOTEO,Male,0,No,No,25,No,Yes,No,No internet service,No internet service,Yes,Yes,No,No internet service,Two year,No,Mailed check,69.82,1745.5,No
6157-HZTQW,Male,0,No,Yes,31,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),76.37,2367.47,No
8177-GNVDE,Male,0,Yes,Yes,8,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),70.62,564.96,No
5905-GNVDE,Female,0,Yes,Yes,60,No,No,No,Yes,No internet service,No internet service,No,Yes,Yes,One year,No,Mailed check,94.23,5653.8,No
7443-MOTEO,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,88.92,5868.72,Yes
2941-QPYBK,Female,0,No,Yes,10,No,No phone service,No,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,95.38,953.8,No
2051-GNVDE,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,47.41,47.41,Yes
7506-GNVDE,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),57.95,2318.0,No
8936-VHVEG,Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),94.63,2176.49,No
7338-QPYBK,Male,0,Yes,Yes,11,No,Yes,DSL,No internet service,No,No,No internet service,No,Yes,One year,Yes,Electronic check,105.18,1156.98,Yes
9263-MOTEO,Female,0,Yes,Yes,41,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,88.75,3638.75,No
1275-QPYBK,Male,0,No,Yes,18,Yes,No phone service,No,No internet service,No,No internet service,Yes,Yes,No,Two year,No,Electronic check,23.49,422.82,No
8737-GNVDE,Male,0,Yes,No,68,No,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,86.52,5883.36,Yes
3826-QPYBK,Male,0,No,Yes,1,No,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Two year,Yes,Mailed check,27.86,27.86,No
6905-GNVDE,Male,0,No,No,53,No,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,93.62,4961.86,No
5297-QPYBK,Male,0,Yes,No,36,No,No phone service,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),102.02,3672.72,No
3669-VHVEG,Female,0,Yes,No,53,Yes,No phone service,No,No,No,No,Yes,No,No internet service,One year,Yes,Electronic check,49.15,2604.95,No
3976-QPYBK,Female,0,No,No,50,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.06,3003.0,No
6818-HZTQW,Male,0,Yes,No,50,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,55.65,2782.5,No
6369-VHVEG,Female,0,Yes,No,72,No,No,No,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,79.89,5752.08,No
5310-MOTEO,Female,0,No,No,35,No,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,93.86,3285.1,Yes
7026-VHVEG,Female,0,No,Yes,39,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.6,803.4,No
2069-GNVDE,Female,0,Yes,Yes,29,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,48.64,1410.56,Yes
9443-QPYBK,Female,0,Yes,No,18,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),88.33,1589.94,Yes
8792-MOTEO,Male,0,Yes,No,60,No,No phone service,DSL,No internet service,Yes,No,No internet service,No,Yes,One year,No,Credit card (automatic),94.12,5647.2,Yes
7286-VHVEG,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.38,755.78,No
8368-QPYBK,Male,0,Yes,No,47,Yes,No phone service,No,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),91.75,4312.25,No
7357-MOTEO,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,Yes,One year,No,Electronic check,59.35,1602.45,No
5896-QPYBK,Female,1,Yes,Yes,24,No,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,96.71,2321.04,No
9606-GNVDE,Female,0,No,Yes,32,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,111.83,3578.56,No
9911-HZTQW,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,48.96,1175.04,No
9638-MOTEO,Male,0,No,No,34,No,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,80.96,2752.64,Yes
7162-HZTQW,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),23.2,1322.4,No
3828-MOTEO,Male,1,No,Yes,8,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),35.35,282.8,Yes
3974-MOTEO,Female,0,No,Yes,21,No,Yes,No,No internet service,No internet service,No,No,No internet service,No internet service,Two year,Yes,Electronic check,91.07,1912.47,No
6113-HZTQW,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,65.47,130.94,Yes
2762-QPYBK,Female,0,No,No,19,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No,No,One year,No,Electronic check,48.36,918.84,Yes
2072-GNVDE,Female,0,No,No,20,No,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.66,953.2,No
9542-MOTEO,Female,1,Yes,Yes,12,Yes,Yes,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,75.83,909.96,No
6781-MOTEO,Female,1,No,No,44,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.45,2879.8,Yes
3779-HZTQW,Male,0,No,No,7,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,Yes,Mailed check,101.98,713.86,Yes
4864-HZTQW,Female,0,Yes,Yes,40,No,No phone service,No,No internet service,No,No internet service,Yes,No internet service,No,Two year,No,Electronic check,37.89,1515.6,No
5981-MOTEO,Female,0,No,No,25,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No,One year,Yes,Credit card (automatic),99.3,2482.5,Yes
9785-HZTQW,Male,0,Yes,Yes,65,No,Yes,No,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),82.92,5389.8,Yes
3522-HZTQW,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),24.6,467.4,No
7791-VHVEG,Male,1,No,No,10,Yes,No phone service,No,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),86.8,868.0,No
4070-HZTQW,Male,1,Yes,No,4,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58.18,232.72,Yes
9362-HZTQW,Male,1,Yes,No,1,No,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,80.6,80.6,No
9523-HZTQW,Male,0,Yes,No,64,No,No phone service,No,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),54.9,3513.6,No
3859-VHVEG,Male,0,Yes,Yes,22,No,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,30.36,667.92,No
7152-MOTEO,Male,0,Yes,No,32,No,Yes,No,No internet service,Yes,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),103.97,3327.04,Yes
2889-GNVDE,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),98.39,688.73,No
3228-GNVDE,Female,0,No,No,42,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),90.51,3801.42,Yes
9086-MOTEO,Female,0,Yes,No,1,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,34.61,34.61,No
4860-GNVDE,Male,1,No,No,68,No,No phone service,No,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),118.13,8032.84,No
7062-GNVDE,Female,0,No,Yes,63,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,83.29,5247.27,Yes
5401-QPYBK,Male,0,Yes,Yes,9,Yes,No,No,No,No,No internet service,Yes,Yes,No,One year,No,Electronic check,98.17,883.53,No
6442-VHVEG,Male,1,Yes,Yes,44,No,No phone service,DSL,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),22.1,972.4,No
7528-MOTEO,Female,0,No,Yes,71,Yes,No phone service,No,No internet service,No,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,40.9,2903.9,No
9378-VHVEG,Male,1,Yes,No,48,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.12,1445.76,No
3217-QPYBK,Female,1,Yes,No,71,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),84.07,5968.97,Yes
5607-HZTQW,Female,0,No,No,39,No,Yes,No,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),23.56,918.84,No
8565-QPYBK,Female,0,No,Yes,58,No,No,No,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,100.47,5827.26,No
9734-QPYBK,Female,0,No,Yes,15,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,86.53,1297.95,Yes
6576-MOTEO,Female,1,Yes,No,59,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,111.45,6575.55,No
2514-GNVDE,Female,0,No,Yes,67,Yes,Yes,No,Yes,No,No,Yes,No,No,One year,No,Electronic check,52.59,3523.53,No
1126-QPYBK,Male,0,Yes,No,49,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),29.45,1443.05,No
2767-HZTQW,Female,0,No,Yes,26,No,Yes,DSL,No,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,79.16,2058.16,No
7972-VHVEG,Male,0,Yes,No,65,No,No phone service,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,98.02,6371.3,Yes
2067-QPYBK,Female,0,Yes,No,5,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No,Two year,Yes,Electronic check,63.99,319.95,Yes
9259-GNVDE,Male,0,No,No,11,Yes,No,No,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),54.14,595.54,No
5636-QPYBK,Male,0,No,Yes,63,Yes,No phone service,No,No internet service,Yes,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),96.23,6062.49,No
2324-MOTEO,Female,0,No,Yes,68,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No,One year,Yes,Credit card (automatic),78.04,5306.72,Yes
7194-VHVEG,Female,0,Yes,Yes,27,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Electronic check,113.84,3073.68,No
8630-GNVDE,Male,0,Yes,Yes,15,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),92.47,1387.05,No
5810-QPYBK,Male,0,Yes,No,18,No,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,111.24,2002.32,Yes
6201-VHVEG,Female,0,Yes,Yes,13,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,One year,No,Mailed check,111.24,1446.12,No
1537-GNVDE,Male,0,Yes,Yes,3,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.57,232.71,No
4869-VHVEG,Female,0,No,No,52,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,86.04,4474.08,Yes
9091-MOTEO,Female,0,Yes,Yes,49,No,Yes,No,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,54.74,2682.26,Yes
1841-GNVDE,Female,0,Yes,Yes,51,No,Yes,DSL,Yes,No,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,33.49,1707.99,No
5528-GNVDE,Male,0,No,No,22,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),72.09,1585.98,No
8940-HZTQW,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),24.47,244.7,No
